Topologia,Avg_RSSI,DIO_Count,DIS_Count,Rank_Changes,PDR,Avg_Delay,Throughput_kbps,Energy_Consumed,Attack_Class
Grid_36,-66.7,27,3,14,85.59,8.64,39.84,0.36,Wormhole
Grid_36,-64.0,27,4,16,89.37,8.64,42.56,0.36,Wormhole
Grid_36,-63.5,30,2,16,79.11,8.64,41.98,0.36,Wormhole
Grid_36,-64.4,29,3,19,85.82,8.64,42.85,0.36,Wormhole
Grid_36,-63.4,25,4,13,85.14,8.64,44.71,0.36,Wormhole
Grid_36,-64.9,27,3,18,82.07,8.64,33.67,0.36,Wormhole
Grid_36,-64.0,28,3,19,87.46,8.64,38.86,0.36,Wormhole
Grid_36,-64.1,29,3,16,85.62,8.64,39.14,0.36,Wormhole
Grid_36,-65.9,26,3,24,88.41,8.64,48.28,0.36,Wormhole
Grid_36,-64.0,31,3,14,91.06,8.64,37.06,0.36,Wormhole
Grid_36,-62.7,25,4,24,86.59,8.64,39.62,0.36,Wormhole
Grid_36,-65.5,30,3,12,84.2,8.64,35.81,0.36,Wormhole
Grid_36,-67.1,25,3,16,82.65,8.64,43.09,0.36,Wormhole
Grid_36,-64.6,32,3,17,86.31,8.64,41.31,0.36,Wormhole
Grid_36,-64.3,22,4,18,84.68,8.64,46.87,0.36,Wormhole
Grid_36,-64.5,31,2,22,81.06,8.64,37.36,0.36,Wormhole
Grid_36,-63.0,25,3,24,92.09,8.64,37.26,0.36,Wormhole
Grid_36,-64.7,23,3,24,76.55,8.64,43.15,0.36,Wormhole
Grid_36,-63.1,30,3,17,79.44,8.64,32.74,0.36,Wormhole
Grid_36,-61.6,31,3,14,82.4,8.64,45.1,0.36,Wormhole
Grid_36,-67.9,29,2,20,85.26,8.64,44.22,0.36,Wormhole
Grid_36,-65.0,29,4,23,83.38,8.64,38.79,0.36,Wormhole
Grid_36,-63.8,23,4,19,94.0,8.64,46.14,0.36,Wormhole
Grid_36,-65.2,25,3,24,79.81,8.64,45.66,0.36,Wormhole
Grid_36,-63.2,29,2,22,84.83,8.64,42.03,0.36,Wormhole
Grid_36,-69.7,23,3,19,81.95,8.64,46.78,0.36,Wormhole
Grid_36,-66.2,30,3,17,86.36,8.64,43.85,0.36,Wormhole
Grid_36,-63.1,31,4,19,86.21,8.64,43.84,0.36,Wormhole
Grid_36,-66.7,33,3,16,83.33,8.64,39.5,0.36,Wormhole
Grid_36,-69.7,32,4,17,84.67,8.64,41.12,0.36,Wormhole
Grid_36,-64.0,29,3,15,80.45,8.64,51.24,0.36,Wormhole
Grid_36,-65.5,29,3,15,84.77,8.64,44.13,0.36,Wormhole
Grid_36,-67.4,29,2,16,88.66,8.64,36.99,0.36,Wormhole
Grid_36,-63.4,28,3,23,88.38,8.64,45.78,0.36,Wormhole
Grid_36,-62.3,34,3,22,86.46,8.64,41.89,0.36,Wormhole
Grid_36,-64.0,33,3,17,86.34,8.64,41.54,0.36,Wormhole
Grid_36,-65.2,33,4,24,84.02,8.64,45.64,0.36,Wormhole
Grid_36,-65.1,26,4,17,85.1,8.64,46.81,0.36,Wormhole
Grid_36,-67.4,28,4,18,77.02,8.64,39.24,0.36,Wormhole
Grid_36,-67.6,29,2,17,81.78,8.64,40.65,0.36,Wormhole
Grid_36,-67.1,25,3,23,78.85,8.64,36.36,0.36,Wormhole
Grid_36,-64.9,23,4,22,83.35,8.64,49.55,0.36,Wormhole
Grid_36,-67.9,31,3,24,71.93,8.64,45.81,0.36,Wormhole
Grid_36,-66.1,26,3,18,82.33,8.64,47.3,0.36,Wormhole
Grid_36,-63.0,31,3,13,83.18,8.64,40.67,0.36,Wormhole
Grid_36,-66.0,30,3,12,78.93,8.64,40.41,0.36,Wormhole
Grid_36,-63.7,31,3,21,77.28,8.64,41.58,0.36,Wormhole
Grid_36,-63.7,33,3,19,86.92,8.64,44.46,0.36,Wormhole
Grid_36,-63.9,28,3,15,82.05,8.64,42.89,0.36,Wormhole
Grid_36,-65.3,27,3,13,82.1,8.64,39.71,0.36,Wormhole
Grid_36,-67.9,27,3,12,81.74,8.64,41.39,0.36,Wormhole
Grid_36,-63.0,32,3,16,85.69,8.64,47.84,0.36,Wormhole
Grid_36,-64.0,28,3,14,78.96,8.64,38.21,0.36,Wormhole
Grid_36,-67.0,28,2,24,85.28,8.64,35.25,0.36,Wormhole
Grid_36,-64.5,29,4,19,95.08,8.64,34.51,0.36,Wormhole
Grid_36,-65.1,28,3,19,84.08,8.64,39.56,0.36,Wormhole
Grid_36,-67.6,35,3,22,88.49,8.64,40.54,0.36,Wormhole
Grid_36,-65.8,29,4,16,89.75,8.64,43.17,0.36,Wormhole
Grid_36,-64.8,23,3,20,86.04,8.64,39.16,0.36,Wormhole
Grid_36,-67.6,31,3,13,82.12,8.64,45.22,0.36,Wormhole
Grid_36,-64.7,27,3,18,80.39,8.64,44.0,0.36,Wormhole
Grid_36,-66.0,23,3,17,82.66,8.64,38.78,0.36,Wormhole
Grid_36,-68.8,31,3,14,82.85,8.64,33.44,0.36,Wormhole
Grid_36,-65.7,29,3,13,79.27,8.64,41.75,0.36,Wormhole
Grid_36,-65.3,28,3,21,81.96,8.64,43.24,0.36,Wormhole
Grid_36,-64.8,27,4,24,89.69,8.64,37.41,0.36,Wormhole
Grid_36,-66.6,28,3,24,90.25,8.64,40.31,0.36,Wormhole
Grid_36,-69.1,32,3,24,94.45,8.64,35.26,0.36,Wormhole
Grid_36,-64.6,30,3,23,81.1,8.64,46.32,0.36,Wormhole
Grid_36,-62.3,27,3,14,88.22,8.64,45.59,0.36,Wormhole
Grid_36,-66.4,29,2,19,81.24,8.64,41.46,0.36,Wormhole
Grid_36,-66.1,28,2,13,83.14,8.64,43.2,0.36,Wormhole
Grid_36,-65.3,25,2,15,84.93,8.64,42.7,0.36,Wormhole
Grid_36,-62.0,26,3,22,84.46,8.64,39.34,0.36,Wormhole
Grid_36,-64.7,27,3,22,89.17,8.64,45.66,0.36,Wormhole
Grid_36,-68.4,26,4,14,78.52,8.64,34.92,0.36,Wormhole
Grid_36,-61.4,29,4,21,84.73,8.64,36.68,0.36,Wormhole
Grid_36,-67.5,30,4,17,87.66,8.64,43.27,0.36,Wormhole
Grid_36,-66.5,28,4,19,85.28,8.64,41.17,0.36,Wormhole
Grid_36,-66.7,27,3,24,80.82,8.64,45.16,0.36,Wormhole
Grid_36,-63.1,29,3,24,74.68,8.64,40.37,0.36,Wormhole
Grid_36,-62.0,30,2,18,82.73,8.64,42.76,0.36,Wormhole
Grid_36,-65.6,27,3,24,84.49,8.64,36.25,0.36,Wormhole
Grid_36,-66.4,27,3,17,79.09,8.64,34.51,0.36,Wormhole
Grid_36,-67.2,29,3,13,96.87,8.64,34.59,0.36,Wormhole
Grid_36,-64.2,28,3,19,86.49,8.64,33.15,0.36,Wormhole
Grid_36,-69.0,30,2,14,87.41,8.64,46.94,0.36,Wormhole
Grid_36,-65.1,23,3,15,87.23,8.64,39.19,0.36,Wormhole
Grid_36,-64.9,23,3,15,83.36,8.64,39.37,0.36,Wormhole
Grid_36,-65.0,30,3,24,87.87,8.64,37.09,0.36,Wormhole
Grid_36,-69.6,24,3,21,85.17,8.64,40.8,0.36,Wormhole
Grid_36,-66.2,29,4,15,82.99,8.64,47.48,0.36,Wormhole
Grid_36,-64.9,26,3,13,87.82,8.64,38.8,0.36,Wormhole
Grid_36,-65.6,24,4,24,82.66,8.64,42.62,0.36,Wormhole
Grid_36,-68.5,30,3,12,85.28,8.64,33.57,0.36,Wormhole
Grid_36,-64.0,29,3,20,81.86,8.64,46.67,0.36,Wormhole
Grid_36,-66.0,28,4,18,84.2,8.64,40.3,0.36,Wormhole
Grid_36,-68.8,32,3,19,81.81,8.64,40.06,0.36,Wormhole
Grid_36,-65.4,28,3,16,86.29,8.64,39.53,0.36,Wormhole
Grid_36,-65.0,33,3,13,87.57,8.64,35.13,0.36,Wormhole
Grid_36,-65.4,31,3,14,79.23,8.64,40.03,0.36,Wormhole
Grid_36,-61.9,30,2,13,86.17,8.64,39.93,0.36,Wormhole
Grid_36,-67.0,31,3,17,79.07,8.64,42.97,0.36,Wormhole
Grid_36,-63.7,19,3,23,93.33,8.64,36.52,0.36,Wormhole
Grid_36,-67.3,29,4,22,81.83,8.64,35.38,0.36,Wormhole
Grid_36,-65.4,30,3,21,85.95,8.64,52.5,0.36,Wormhole
Grid_36,-65.0,27,3,15,85.04,8.64,37.19,0.36,Wormhole
Grid_36,-65.8,29,2,13,81.53,8.64,37.37,0.36,Wormhole
Grid_36,-64.1,32,3,17,87.1,8.64,42.1,0.36,Wormhole
Grid_36,-68.4,33,3,17,79.66,8.64,40.31,0.36,Wormhole
Grid_36,-63.0,28,3,18,84.29,8.64,43.79,0.36,Wormhole
Grid_36,-66.2,32,4,12,88.26,8.64,40.5,0.36,Wormhole
Grid_36,-69.5,27,4,17,81.91,8.64,37.8,0.36,Wormhole
Grid_36,-66.3,29,2,18,86.96,8.64,43.28,0.36,Wormhole
Grid_36,-68.0,27,3,15,84.85,8.64,37.13,0.36,Wormhole
Grid_36,-68.7,27,3,19,86.91,8.64,37.31,0.36,Wormhole
Grid_36,-65.3,33,4,18,81.16,8.64,42.72,0.36,Wormhole
Grid_36,-64.3,25,3,23,83.86,8.64,39.88,0.36,Wormhole
Grid_36,-67.7,25,3,18,79.48,8.64,36.77,0.36,Wormhole
Grid_36,-62.3,30,4,13,85.27,8.64,36.94,0.36,Wormhole
Grid_36,-63.3,34,3,21,86.35,8.64,36.7,0.36,Wormhole
Grid_36,-65.2,30,3,12,79.25,8.64,45.71,0.36,Wormhole
Grid_36,-66.7,25,3,20,86.34,8.64,37.69,0.36,Wormhole
Grid_36,-64.8,29,3,22,80.41,8.64,34.35,0.36,Wormhole
Grid_36,-64.3,28,3,12,85.65,8.64,45.68,0.36,Wormhole
Grid_36,-65.4,32,3,18,86.33,8.64,47.44,0.36,Wormhole
Grid_36,-64.8,35,3,21,80.26,8.64,39.96,0.36,Wormhole
Grid_36,-65.2,26,3,14,69.65,8.64,39.38,0.36,Wormhole
Grid_36,-67.1,30,3,16,79.75,8.64,43.87,0.36,Wormhole
Grid_36,-65.8,33,3,18,77.32,8.64,45.46,0.36,Wormhole
Grid_36,-66.2,27,3,12,87.15,8.64,41.23,0.36,Wormhole
Grid_36,-66.6,28,4,19,84.7,8.64,45.34,0.36,Wormhole
Grid_36,-65.3,30,3,18,83.22,8.64,40.35,0.36,Wormhole
Grid_36,-65.6,32,2,13,80.86,8.64,43.24,0.36,Wormhole
Grid_36,-66.0,29,3,12,87.47,8.64,42.1,0.36,Wormhole
Grid_36,-62.0,31,3,14,77.28,8.64,41.06,0.36,Wormhole
Grid_36,-64.0,29,4,16,95.48,8.64,35.71,0.36,Wormhole
Grid_36,-63.2,22,3,18,80.77,8.64,38.34,0.36,Wormhole
Grid_36,-62.6,33,4,14,79.93,8.64,42.38,0.36,Wormhole
Grid_36,-62.7,27,3,12,87.11,8.64,44.53,0.36,Wormhole
Grid_36,-63.8,32,4,15,84.44,8.64,43.67,0.36,Wormhole
Grid_36,-65.5,33,3,24,84.05,8.64,36.59,0.36,Wormhole
Grid_36,-64.2,32,3,16,82.59,8.64,42.76,0.36,Wormhole
Grid_36,-66.7,31,4,20,89.81,8.64,42.74,0.36,Wormhole
Grid_36,-63.7,28,3,20,81.31,8.64,37.25,0.36,Wormhole
Grid_36,-62.8,27,4,19,86.69,8.64,36.51,0.36,Wormhole
Grid_36,-68.5,25,3,16,87.4,8.64,42.98,0.36,Wormhole
Grid_36,-59.1,32,2,23,89.23,8.64,41.71,0.36,Wormhole
Grid_36,-67.2,30,3,13,87.9,8.64,36.62,0.36,Wormhole
Grid_36,-62.9,27,3,24,76.16,8.64,39.21,0.36,Wormhole
Grid_36,-66.4,30,2,13,83.38,8.64,37.0,0.36,Wormhole
Grid_36,-65.4,25,3,16,86.92,8.64,39.93,0.36,Wormhole
Grid_36,-63.0,26,4,14,97.77,8.64,39.4,0.36,Wormhole
Grid_36,-66.4,28,4,13,75.22,8.64,40.66,0.36,Wormhole
Grid_36,-64.6,26,3,17,79.9,8.64,46.59,0.36,Wormhole
Grid_36,-66.8,32,3,24,87.54,8.64,44.18,0.36,Wormhole
Grid_36,-63.8,31,3,14,85.55,8.64,35.76,0.36,Wormhole
Grid_36,-66.7,31,3,12,81.2,8.64,42.32,0.36,Wormhole
Grid_36,-63.1,29,3,15,84.49,8.64,42.99,0.36,Wormhole
Grid_36,-61.5,25,2,17,80.03,8.64,42.87,0.36,Wormhole
Grid_36,-62.9,29,3,21,84.59,8.64,40.4,0.36,Wormhole
Grid_36,-63.9,29,3,12,91.7,8.64,38.54,0.36,Wormhole
Grid_36,-68.7,26,4,13,80.98,8.64,44.54,0.36,Wormhole
Grid_36,-66.0,32,2,23,90.2,8.64,38.13,0.36,Wormhole
Grid_36,-66.4,29,3,12,74.82,8.64,46.93,0.36,Wormhole
Grid_36,-64.3,28,3,20,87.74,8.64,38.41,0.36,Wormhole
Grid_36,-63.2,29,4,16,88.48,8.64,42.94,0.36,Wormhole
Grid_36,-67.8,23,2,12,85.95,8.64,34.9,0.36,Wormhole
Grid_36,-62.2,28,3,16,82.53,8.64,46.35,0.36,Wormhole
Grid_36,-63.0,23,3,24,83.56,8.64,40.76,0.36,Wormhole
Grid_36,-63.0,27,4,15,78.61,8.64,48.56,0.36,Wormhole
Grid_36,-63.6,28,3,21,83.46,8.64,30.83,0.36,Wormhole
Grid_36,-68.4,29,3,24,80.86,8.64,37.09,0.36,Wormhole
Grid_36,-65.6,27,4,18,86.98,8.64,37.44,0.36,Wormhole
Grid_36,-66.4,29,4,23,75.52,8.64,37.84,0.36,Wormhole
Grid_36,-67.0,31,4,20,76.89,8.64,41.67,0.36,Wormhole
Grid_36,-64.6,29,3,23,81.41,8.64,38.72,0.36,Wormhole
Grid_36,-63.0,29,3,21,79.78,8.64,40.23,0.36,Wormhole
Grid_36,-64.9,32,3,15,82.78,8.64,42.36,0.36,Wormhole
Grid_36,-66.9,25,3,22,88.27,8.64,39.17,0.36,Wormhole
Grid_36,-66.9,31,3,16,86.96,8.64,48.17,0.36,Wormhole
Grid_36,-65.4,29,4,23,82.35,8.64,36.4,0.36,Wormhole
Grid_36,-66.7,28,3,13,80.81,8.64,38.15,0.36,Wormhole
Grid_36,-67.1,32,3,15,85.35,8.64,40.27,0.36,Wormhole
Grid_36,-66.6,30,3,22,84.46,8.64,36.51,0.36,Wormhole
Grid_36,-65.3,23,2,16,85.3,8.64,38.69,0.36,Wormhole
Grid_36,-66.8,31,3,18,89.99,8.64,46.94,0.36,Wormhole
Grid_36,-66.5,26,3,15,75.14,8.64,38.36,0.36,Wormhole
Grid_36,-66.2,29,4,13,79.14,8.64,39.92,0.36,Wormhole
Grid_36,-64.4,27,4,21,80.67,8.64,39.9,0.36,Wormhole
Grid_36,-61.8,25,3,19,87.01,8.64,42.26,0.36,Wormhole
Grid_36,-67.1,24,3,24,77.47,8.64,43.23,0.36,Wormhole
Grid_36,-66.2,32,3,13,87.3,8.64,37.32,0.36,Wormhole
Grid_36,-66.6,28,4,14,78.58,8.64,36.89,0.36,Wormhole
Grid_36,-65.6,24,3,19,83.45,8.64,47.16,0.36,Wormhole
Grid_36,-61.8,23,3,20,80.4,8.64,35.44,0.36,Wormhole
Grid_36,-67.6,30,2,15,83.09,8.64,40.08,0.36,Wormhole
Grid_36,-66.9,29,3,19,79.56,8.64,43.45,0.36,Wormhole
Grid_36,-64.6,32,3,16,84.02,8.64,40.12,0.36,Wormhole
Grid_36,-67.1,26,4,12,81.3,8.64,40.74,0.36,Wormhole
Grid_36,-66.7,34,2,15,77.59,8.64,42.65,0.36,Wormhole
Grid_36,-63.9,24,3,19,79.33,8.64,36.05,0.36,Wormhole
Grid_36,-65.5,30,3,19,82.36,8.64,38.65,0.36,Wormhole
Grid_36,-66.2,27,3,20,80.9,8.64,42.37,0.36,Wormhole
Grid_36,-65.1,34,3,16,85.35,8.64,39.48,0.36,Wormhole
Grid_36,-67.2,29,3,17,86.46,8.64,43.59,0.36,Wormhole
Grid_36,-63.5,29,3,13,80.0,8.64,39.3,0.36,Wormhole
Grid_36,-66.4,32,4,20,80.89,8.64,46.23,0.36,Wormhole
Grid_36,-65.4,31,4,24,86.97,8.64,47.7,0.36,Wormhole
Grid_36,-64.6,29,3,20,87.64,8.64,37.3,0.36,Wormhole
Grid_36,-59.3,30,4,21,76.2,8.64,38.72,0.36,Wormhole
Grid_36,-63.7,29,4,16,91.81,8.64,32.39,0.36,Wormhole
Grid_36,-62.5,32,3,24,84.61,8.64,46.68,0.36,Wormhole
Grid_36,-67.3,24,2,13,84.63,8.64,38.94,0.36,Wormhole
Grid_36,-66.9,27,4,15,83.83,8.64,43.64,0.36,Wormhole
Grid_36,-64.0,30,3,24,89.61,8.64,39.6,0.36,Wormhole
Grid_36,-66.2,25,4,14,77.62,8.64,45.43,0.36,Wormhole
Grid_36,-66.8,28,2,23,84.71,8.64,43.85,0.36,Wormhole
Grid_36,-65.5,27,3,16,87.8,8.64,45.25,0.36,Wormhole
Grid_36,-65.8,34,4,16,86.59,8.64,44.56,0.36,Wormhole
Grid_36,-66.2,28,3,12,86.22,8.64,45.96,0.36,Wormhole
Grid_36,-63.6,31,2,21,85.09,8.64,50.28,0.36,Wormhole
Grid_36,-64.9,26,3,18,88.14,8.64,42.07,0.36,Wormhole
Grid_36,-63.2,28,4,23,86.39,8.64,39.0,0.36,Wormhole
Grid_36,-65.6,28,4,14,87.52,8.64,48.02,0.36,Wormhole
Grid_36,-66.3,33,4,24,86.99,8.64,44.1,0.36,Wormhole
Grid_36,-64.0,23,2,15,84.91,8.64,42.71,0.36,Wormhole
Grid_36,-62.6,28,3,12,83.98,8.64,38.55,0.36,Wormhole
Grid_36,-64.5,34,3,22,85.34,8.64,46.93,0.36,Wormhole
Grid_36,-64.6,22,3,18,81.78,8.64,44.86,0.36,Wormhole
Grid_36,-66.5,26,4,18,91.01,8.64,47.9,0.36,Wormhole
Grid_36,-64.2,29,3,13,81.94,8.64,36.98,0.36,Wormhole
Grid_36,-66.1,24,4,21,85.31,8.64,46.49,0.36,Wormhole
Grid_36,-63.3,30,3,21,81.77,8.64,44.1,0.36,Wormhole
Grid_36,-65.7,25,4,15,80.14,8.64,51.94,0.36,Wormhole
Grid_36,-66.4,25,3,14,78.09,8.64,43.6,0.36,Wormhole
Grid_36,-61.3,28,3,21,84.16,8.64,48.02,0.36,Wormhole
Grid_36,-62.2,27,4,19,84.53,8.64,46.61,0.36,Wormhole
Grid_36,-63.4,24,3,18,87.86,8.64,42.08,0.36,Wormhole
Grid_36,-62.1,20,2,16,81.26,8.64,43.06,0.36,Wormhole
Grid_36,-63.9,34,3,22,84.94,8.64,34.97,0.36,Wormhole
Grid_36,-67.7,30,3,21,82.63,8.64,43.87,0.36,Wormhole
Grid_36,-63.1,31,3,17,78.67,8.64,38.36,0.36,Wormhole
Grid_36,-66.8,26,3,17,81.07,8.64,46.54,0.36,Wormhole
Grid_36,-63.3,29,3,14,79.37,8.64,40.51,0.36,Wormhole
Grid_36,-63.1,30,3,23,82.55,8.64,39.01,0.36,Wormhole
Grid_36,-66.9,29,4,15,81.57,8.64,40.98,0.36,Wormhole
Grid_36,-67.0,31,3,23,83.4,8.64,39.36,0.36,Wormhole
Grid_36,-65.5,31,2,20,84.15,8.64,42.07,0.36,Wormhole
Grid_36,-65.7,31,2,14,79.51,8.64,36.55,0.36,Wormhole
Grid_36,-63.8,30,3,15,84.31,8.64,39.29,0.36,Wormhole
Grid_36,-66.9,26,4,20,84.33,8.64,41.91,0.36,Wormhole
Grid_36,-65.6,30,2,20,78.9,8.64,47.97,0.36,Wormhole
Grid_36,-66.5,36,3,15,84.71,8.64,47.93,0.36,Wormhole
Grid_36,-64.4,32,3,20,79.49,8.64,38.12,0.36,Wormhole
Grid_36,-58.7,33,4,16,76.55,8.64,38.53,0.36,Wormhole
Grid_36,-60.8,30,2,18,84.3,8.64,45.07,0.36,Wormhole
Grid_36,-62.9,29,4,13,80.23,8.64,44.15,0.36,Wormhole
Grid_36,-62.8,26,4,12,86.87,8.64,41.8,0.36,Wormhole
Grid_36,-60.4,34,3,22,80.42,8.64,46.53,0.36,Wormhole
Grid_36,-65.0,25,3,17,81.34,8.64,47.69,0.36,Wormhole
Grid_36,-69.0,23,3,20,76.35,8.64,43.84,0.36,Wormhole
Grid_36,-63.4,28,2,23,78.21,8.64,40.06,0.36,Wormhole
Grid_36,-65.8,30,3,21,79.08,8.64,35.43,0.36,Wormhole
Grid_36,-61.9,28,3,14,78.36,8.64,41.55,0.36,Wormhole
Grid_36,-64.4,29,3,17,91.48,8.64,34.15,0.36,Wormhole
Grid_36,-66.2,24,3,22,82.39,8.64,44.79,0.36,Wormhole
Grid_36,-65.4,28,3,20,86.2,8.64,39.18,0.36,Wormhole
Grid_36,-65.5,23,3,21,85.85,8.64,38.9,0.36,Wormhole
Grid_36,-65.0,32,4,19,86.04,8.64,46.33,0.36,Wormhole
Grid_36,-62.0,24,3,24,90.08,8.64,39.06,0.36,Wormhole
Grid_36,-66.2,27,3,23,85.11,8.64,36.12,0.36,Wormhole
Grid_36,-67.7,26,2,15,74.98,8.64,35.68,0.36,Wormhole
Grid_36,-63.9,29,3,16,80.01,8.64,39.82,0.36,Wormhole
Grid_36,-64.1,29,3,18,82.63,8.64,39.87,0.36,Wormhole
Grid_36,-64.9,23,3,16,89.65,8.64,37.14,0.36,Wormhole
Grid_36,-61.4,30,3,21,86.62,8.64,41.3,0.36,Wormhole
Grid_36,-67.9,32,4,22,79.22,8.64,34.73,0.36,Wormhole
Grid_36,-65.0,25,3,19,82.29,8.64,38.1,0.36,Wormhole
Grid_36,-64.2,36,3,20,79.5,8.64,48.77,0.36,Wormhole
Grid_36,-67.3,29,5,18,86.72,8.64,34.07,0.36,Wormhole
Grid_36,-63.7,27,4,15,81.47,8.64,42.4,0.36,Wormhole
Grid_36,-62.8,26,3,16,82.11,8.64,48.05,0.36,Wormhole
Grid_36,-68.2,24,3,12,76.05,8.64,46.1,0.36,Wormhole
Grid_36,-62.3,26,3,20,83.59,8.64,39.64,0.36,Wormhole
Grid_36,-66.9,30,3,24,81.32,8.64,41.61,0.36,Wormhole
Grid_36,-66.1,31,4,14,82.67,8.64,30.21,0.36,Wormhole
Grid_36,-63.6,28,4,22,78.11,8.64,39.11,0.36,Wormhole
Grid_36,-66.8,28,3,16,86.28,8.64,44.06,0.36,Wormhole
Grid_36,-65.2,29,3,13,79.75,8.64,49.5,0.36,Wormhole
Grid_36,-62.5,30,3,15,81.82,8.64,42.01,0.36,Wormhole
Grid_36,-63.9,29,4,23,75.67,8.64,48.18,0.36,Wormhole
Grid_36,-66.1,27,3,20,82.4,8.64,46.85,0.36,Wormhole
Grid_36,-60.9,31,3,19,82.28,8.64,45.68,0.36,Wormhole
Grid_36,-67.8,26,3,23,83.5,8.64,41.47,0.36,Wormhole
Grid_36,-62.6,29,3,24,83.44,8.64,36.63,0.36,Wormhole
Grid_36,-66.2,25,3,21,81.64,8.64,42.46,0.36,Wormhole
Grid_36,-65.6,29,3,12,79.15,8.64,43.82,0.36,Wormhole
Grid_36,-64.3,30,3,14,89.32,8.64,43.98,0.36,Wormhole
Grid_36,-66.8,25,3,15,79.6,8.64,45.1,0.36,Wormhole
Grid_36,-68.9,26,3,23,74.4,8.64,37.6,0.36,Wormhole
Grid_36,-59.1,29,2,13,87.31,8.64,43.73,0.36,Wormhole
Grid_36,-68.1,31,3,14,84.71,8.64,42.83,0.36,Wormhole
Grid_36,-66.8,24,3,12,87.38,8.64,43.22,0.36,Wormhole
Grid_36,-61.0,31,3,12,88.59,8.64,39.04,0.36,Wormhole
Grid_36,-64.4,31,4,14,84.7,8.64,37.6,0.36,Wormhole
Grid_36,-66.3,32,3,23,83.78,8.64,43.58,0.36,Wormhole
Grid_36,-64.6,28,3,24,88.31,8.64,42.17,0.36,Wormhole
Grid_36,-64.7,26,3,20,81.25,8.64,40.07,0.36,Wormhole
Grid_36,-66.0,28,3,21,87.43,8.64,41.9,0.36,Wormhole
Grid_36,-62.3,28,2,14,79.59,8.64,42.32,0.36,Wormhole
Grid_36,-66.2,28,4,15,87.2,8.64,41.55,0.36,Wormhole
Grid_36,-65.4,32,3,13,84.49,8.64,49.52,0.36,Wormhole
Grid_36,-65.9,26,3,18,79.54,8.64,41.9,0.36,Wormhole
Grid_36,-61.7,31,3,12,84.5,8.64,46.63,0.36,Wormhole
Grid_36,-68.3,32,4,13,89.42,8.64,36.9,0.36,Wormhole
Grid_36,-63.0,30,4,14,90.93,8.64,44.25,0.36,Wormhole
Grid_36,-66.0,26,3,12,82.31,8.64,41.23,0.36,Wormhole
Grid_36,-64.0,24,3,24,81.36,8.64,44.18,0.36,Wormhole
Grid_36,-72.7,23,3,13,82.96,8.64,42.23,0.36,Wormhole
Grid_36,-63.4,32,3,17,77.97,8.64,42.47,0.36,Wormhole
Grid_36,-66.7,26,3,24,89.57,8.64,36.94,0.36,Wormhole
Grid_36,-64.5,22,4,21,88.16,8.64,38.56,0.36,Wormhole
Grid_36,-65.6,34,3,19,80.23,8.64,38.38,0.36,Wormhole
Grid_36,-61.9,26,2,21,84.48,8.64,45.43,0.36,Wormhole
Grid_36,-67.5,25,3,12,85.23,8.64,37.51,0.36,Wormhole
Grid_36,-65.6,31,3,16,85.2,8.64,36.24,0.36,Wormhole
Grid_36,-67.0,29,3,12,83.88,8.64,40.87,0.36,Wormhole
Grid_36,-65.6,34,3,24,81.74,8.64,43.61,0.36,Wormhole
Grid_36,-63.4,28,3,14,79.46,8.64,35.07,0.36,Wormhole
Grid_36,-60.1,26,3,12,83.09,8.64,40.92,0.36,Wormhole
Grid_36,-67.6,25,3,12,77.18,8.64,41.24,0.36,Wormhole
Grid_36,-67.8,31,3,17,78.59,8.64,45.46,0.36,Wormhole
Grid_36,-62.9,26,3,14,84.46,8.64,39.25,0.36,Wormhole
Grid_36,-60.8,24,3,16,82.73,8.64,42.31,0.36,Wormhole
Grid_36,-63.9,25,3,13,78.77,8.64,37.93,0.36,Wormhole
Grid_36,-65.1,26,3,23,91.36,8.64,42.58,0.36,Wormhole
Grid_36,-65.8,29,4,23,85.13,8.64,38.22,0.36,Wormhole
Grid_36,-66.8,30,4,19,86.41,8.64,39.43,0.36,Wormhole
Grid_36,-67.1,34,3,24,77.12,8.64,41.79,0.36,Wormhole
Grid_36,-64.7,31,4,13,83.1,8.64,39.87,0.36,Wormhole
Grid_36,-63.7,32,3,21,82.02,8.64,34.95,0.36,Wormhole
Grid_36,-61.9,26,3,14,78.46,8.64,44.62,0.36,Wormhole
Grid_36,-62.7,28,4,14,82.4,8.64,42.62,0.36,Wormhole
Grid_36,-66.8,28,3,15,87.02,8.64,38.21,0.36,Wormhole
Grid_36,-62.6,29,3,14,82.62,8.64,45.59,0.36,Wormhole
Grid_36,-63.3,28,2,15,84.98,8.64,45.14,0.36,Wormhole
Grid_36,-66.5,31,4,12,83.99,8.64,45.8,0.36,Wormhole
Grid_36,-61.9,32,4,17,82.93,8.64,41.59,0.36,Wormhole
Grid_36,-64.9,23,4,20,78.95,8.64,39.41,0.36,Wormhole
Grid_36,-68.1,26,3,24,83.9,8.64,45.46,0.36,Wormhole
Grid_36,-64.1,23,2,13,83.34,8.64,39.18,0.36,Wormhole
Grid_36,-67.9,32,3,22,82.13,8.64,42.31,0.36,Wormhole
Grid_36,-66.2,26,2,24,89.43,8.64,37.0,0.36,Wormhole
Grid_36,-68.1,29,3,23,91.67,8.64,38.81,0.36,Wormhole
Grid_36,-65.0,27,4,18,81.09,8.64,36.1,0.36,Wormhole
Grid_36,-63.3,25,3,19,81.43,8.64,39.31,0.36,Wormhole
